pdf,pdf_path,keyword,keyword_is_regex,start,end,context,context_hash,has_action,action_hits
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,189446,189454,"a las areas descubiertas"" del Codigo de Planeamiento Urbano. Que el presente caso encuadra en los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, modificado por la Ley No 962 (B.O.C.B.A. No 1607), Resolucion No 483/GCABA/SJYSU/2004 y Dictamen de Procuracion General No 24.887. Que segun informe de la D.G.R.O.C. de No de Orden 33 Pag. 2/3 (IF-2017-27168345- DGROC), las obras ejecutadas sin permiso citadas no afectan al inmueble ya que el resto de lo construido mantiene las condiciones reglamentarias originales de habitabilidad, iluminacion y ventilacion que deben satisfacer los locales,y segun la declaracion jurada del profesional interviniente s/No de Orden 18 Pag. 1 a 2/7 (IF- 2017-21522858-DGROC), las mismas no comprometen la estabilidad, seguridad y salubridad publica de sus ocupantes y de terceras personas, haciendose responsable por cualquier divergencia con la realidad o falseamiento, segun lo prescripto en el inc. f) del articulo 2.4.3.3. ""Aplicacion de suspension en el uso de la firma para tramitaciones ante la Municipalidad"" del Codigo de la Edificacion, asistiendole al propietario las previsiones contempladas en el Articulo 6.3.1.2. ""Obras ejecutadas en Contravencion"" inciso d) del Codigo de la Edificacion. Por ello en uso de las atribuciones, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.- Autorizase a la Direccion General de Registro de Obras y Catastro a proceder al registro de la documentacion presentada s/ No de Orden 21 (PLANO-2017- 22403841-DGROC), ampliacion conformada por un total de 127.12 m2, para la finca sita en la calle: Paroissien No 3184, Nomenclatura Catastral: Circ. 16 Secc. 43 Manz. 96 Parc. 7b, cuyo destino es ""Vivienda Unifamiliar"", frente a los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, con la constancia que la regularizacion de las obras antirreglamentarias se ajusta a las prescripciones del inciso d) de las citada norma. Articulo 2o.- Registrese y para su conocimiento y demas efectos pase a la Direccion General de Registro de Obras y Catastro. Cumplido Archivese. Cruz RESOLUCION N.deg 24/SSREGIC/18 Buenos Aires, 31 de enero de 2018 VISTO: Los Decretos No 355 GCBA-2015, No 363-GCBA-2015, el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, la Resolucion No 268-SSREGIC-2016, y CONSIDERANDO: No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 68 Que el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, establece los tipos de trabajos constructivos que requieren un tramite de ""Aviso de",5b2b58f7deb0b2592d3384d74f114c14,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,189535,189543,"en los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, modificado por la Ley No 962 (B.O.C.B.A. No 1607), Resolucion No 483/GCABA/SJYSU/2004 y Dictamen de Procuracion General No 24.887. Que segun informe de la D.G.R.O.C. de No de Orden 33 Pag. 2/3 (IF-2017-27168345- DGROC), las obras ejecutadas sin permiso citadas no afectan al inmueble ya que el resto de lo construido mantiene las condiciones reglamentarias originales de habitabilidad, iluminacion y ventilacion que deben satisfacer los locales,y segun la declaracion jurada del profesional interviniente s/No de Orden 18 Pag. 1 a 2/7 (IF- 2017-21522858-DGROC), las mismas no comprometen la estabilidad, seguridad y salubridad publica de sus ocupantes y de terceras personas, haciendose responsable por cualquier divergencia con la realidad o falseamiento, segun lo prescripto en el inc. f) del articulo 2.4.3.3. ""Aplicacion de suspension en el uso de la firma para tramitaciones ante la Municipalidad"" del Codigo de la Edificacion, asistiendole al propietario las previsiones contempladas en el Articulo 6.3.1.2. ""Obras ejecutadas en Contravencion"" inciso d) del Codigo de la Edificacion. Por ello en uso de las atribuciones, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.- Autorizase a la Direccion General de Registro de Obras y Catastro a proceder al registro de la documentacion presentada s/ No de Orden 21 (PLANO-2017- 22403841-DGROC), ampliacion conformada por un total de 127.12 m2, para la finca sita en la calle: Paroissien No 3184, Nomenclatura Catastral: Circ. 16 Secc. 43 Manz. 96 Parc. 7b, cuyo destino es ""Vivienda Unifamiliar"", frente a los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, con la constancia que la regularizacion de las obras antirreglamentarias se ajusta a las prescripciones del inciso d) de las citada norma. Articulo 2o.- Registrese y para su conocimiento y demas efectos pase a la Direccion General de Registro de Obras y Catastro. Cumplido Archivese. Cruz RESOLUCION N.deg 24/SSREGIC/18 Buenos Aires, 31 de enero de 2018 VISTO: Los Decretos No 355 GCBA-2015, No 363-GCBA-2015, el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, la Resolucion No 268-SSREGIC-2016, y CONSIDERANDO: No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 68 Que el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, establece los tipos de trabajos constructivos que requieren un tramite de ""Aviso de Obra""; los cuales resultan ser de baja complejidad, encontrandose detallados taxativamente en un formulario,",4983373ba73abaea19beee09752e48d8,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,190201,190209,"publica de sus ocupantes y de terceras personas, haciendose responsable por cualquier divergencia con la realidad o falseamiento, segun lo prescripto en el inc. f) del articulo 2.4.3.3. ""Aplicacion de suspension en el uso de la firma para tramitaciones ante la Municipalidad"" del Codigo de la Edificacion, asistiendole al propietario las previsiones contempladas en el Articulo 6.3.1.2. ""Obras ejecutadas en Contravencion"" inciso d) del Codigo de la Edificacion. Por ello en uso de las atribuciones, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.- Autorizase a la Direccion General de Registro de Obras y Catastro a proceder al registro de la documentacion presentada s/ No de Orden 21 (PLANO-2017- 22403841-DGROC), ampliacion conformada por un total de 127.12 m2, para la finca sita en la calle: Paroissien No 3184, Nomenclatura Catastral: Circ. 16 Secc. 43 Manz. 96 Parc. 7b, cuyo destino es ""Vivienda Unifamiliar"", frente a los terminos del Articulo 6.3.1.2. ""Obras en contravencion"" del Codigo de la Edificacion, con la constancia que la regularizacion de las obras antirreglamentarias se ajusta a las prescripciones del inciso d) de las citada norma. Articulo 2o.- Registrese y para su conocimiento y demas efectos pase a la Direccion General de Registro de Obras y Catastro. Cumplido Archivese. Cruz RESOLUCION N.deg 24/SSREGIC/18 Buenos Aires, 31 de enero de 2018 VISTO: Los Decretos No 355 GCBA-2015, No 363-GCBA-2015, el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, la Resolucion No 268-SSREGIC-2016, y CONSIDERANDO: No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 68 Que el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, establece los tipos de trabajos constructivos que requieren un tramite de ""Aviso de Obra""; los cuales resultan ser de baja complejidad, encontrandose detallados taxativamente en un formulario, todo ello a efectos que su tramitacion y acto registral, se realice de forma agil y rapida; Que las tareas encuadradas bajo la trata ""Aviso de Obra"" no modifican en modo alguno superficies, no obstante lo cual para inicio de su tramitacion se requiere la presentacion de Certificacion de Nomenclatura Parcelaria; Que en la actualidad es posible acceder a toda la informacion inserta en la Certificacion de Nomenclatura Parcelaria, a traves de sistemas internos de verificacion de datos a los cuales se accede en oportunidad de las tramitaciones; Que se plantea la necesidad de delinear procesos que agilizan las gestiones y evitan el dispendio de tiempos",e33898c437af4d479e9bf474f7ceb055,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,193217,193225,"procesos administrativos, propiciando de esta manera el fortalecimiento institucional tendiente a la mejora constante del servicio hacia los administrados; Que asimismo y a efectos de establecer la responsabilidad enunciada en el Art. 2.1.2.2.1 a) 1. del Codigo de la Edificacion de la Ciudad, es menester solicitar para la tramitacion de Aviso de Obra el certificado dominial que acredite titularidad del inmueble; Que esta Subsecretaria se encuentra llevando a cabo un proceso tendiente a optimizar el funcionamiento y reducir los plazos administrativos de los tramites que se presenten ante las Direcciones Generales a su cargo, en concordancia con el articulo No 22 Inc. b) del Decreto 1510/97 el cual establece como principio general del procedimiento administrativo, el de economia, celeridad, sencillez y eficacia, del tramite administrativo, resguardando la normativa vigente en materia urbanistica y de edificacion; Que en razon de lo mencionado en el apartado precedente, a traves de la Resolucion No 268-SSREGIC- 2016 se establecio que el plazo para emitir el acto registral debe ser de 5 (cinco) dias habiles, si el proyecto no mereciera observaciones, contados a partir del momento del ingreso a la Gerencia Operativa de Registro de Obras, dependiente de la Direccion General de Registro de Obras y Catastro; Q ue la Ley No 5.460 establecio la actual estructura ministerial y que el Decreto No 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de la Unidades de Organizacion integrantes de este Gobierno, siendo dicha estructura organica modificada parcialmente por el Decreto No 675/GCBA/16; Por ello, y en uso de las facultades que le son propias conforme a su designacion, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.-Establezcase que para aquellas tramitaciones con trata ""Aviso de Obra"", se eximira en la solicitud la necesidad de presentar Certificacion de Nomenclatura Parcelaria, solicitando unicamente al solo efecto de acreditar la titularidad del inmueble, el Certificado de Dominio. Articulo 2o Tengase presente esta innovacion para ser incorporada a la normativa que renovara el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires. No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 69 Articulo 3o.- Registrese, comuniquese a la Direccion General de Registro de Obras y Catastro, y publiquese en el Boletin Oficial de la Ciudad Autonoma de Buenos Aires. Buenos Aires. Cruz RESOLUCION N.deg 25/SSREGIC/18 Buenos Aires,",611d5a7c44e2233756ed88eec9a8df5e,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,193775,193783,"que se presenten ante las Direcciones Generales a su cargo, en concordancia con el articulo No 22 Inc. b) del Decreto 1510/97 el cual establece como principio general del procedimiento administrativo, el de economia, celeridad, sencillez y eficacia, del tramite administrativo, resguardando la normativa vigente en materia urbanistica y de edificacion; Que en razon de lo mencionado en el apartado precedente, a traves de la Resolucion No 268-SSREGIC- 2016 se establecio que el plazo para emitir el acto registral debe ser de 5 (cinco) dias habiles, si el proyecto no mereciera observaciones, contados a partir del momento del ingreso a la Gerencia Operativa de Registro de Obras, dependiente de la Direccion General de Registro de Obras y Catastro; Q ue la Ley No 5.460 establecio la actual estructura ministerial y que el Decreto No 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de la Unidades de Organizacion integrantes de este Gobierno, siendo dicha estructura organica modificada parcialmente por el Decreto No 675/GCBA/16; Por ello, y en uso de las facultades que le son propias conforme a su designacion, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.-Establezcase que para aquellas tramitaciones con trata ""Aviso de Obra"", se eximira en la solicitud la necesidad de presentar Certificacion de Nomenclatura Parcelaria, solicitando unicamente al solo efecto de acreditar la titularidad del inmueble, el Certificado de Dominio. Articulo 2o Tengase presente esta innovacion para ser incorporada a la normativa que renovara el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires. No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 69 Articulo 3o.- Registrese, comuniquese a la Direccion General de Registro de Obras y Catastro, y publiquese en el Boletin Oficial de la Ciudad Autonoma de Buenos Aires. Buenos Aires. Cruz RESOLUCION N.deg 25/SSREGIC/18 Buenos Aires, 1 de febrero de 2018 VISTO: Los Decretos No 355 GCBA-2015, No 363-GCBA-2015, el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, la Disposicion No 469-DGROC-14, y CONSIDERANDO: Que mediante acto administrativo No 469-DGROC-2014, el Director General de la Direccion General de Registro de Obras Y Catastro dispuso como requisito excluyente que para aquellos tramites caratulados "" registro de condiciones c/Incendio"" debia presentarse el certificado de nomenclatura parcelaria; Que analizada que fuera la tramitacion de condiciones contra incendio se pudo verificar",58f38b0d9d1fccbdd50484cac35aab6f,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,194401,194409,"partir del momento del ingreso a la Gerencia Operativa de Registro de Obras, dependiente de la Direccion General de Registro de Obras y Catastro; Q ue la Ley No 5.460 establecio la actual estructura ministerial y que el Decreto No 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de la Unidades de Organizacion integrantes de este Gobierno, siendo dicha estructura organica modificada parcialmente por el Decreto No 675/GCBA/16; Por ello, y en uso de las facultades que le son propias conforme a su designacion, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.-Establezcase que para aquellas tramitaciones con trata ""Aviso de Obra"", se eximira en la solicitud la necesidad de presentar Certificacion de Nomenclatura Parcelaria, solicitando unicamente al solo efecto de acreditar la titularidad del inmueble, el Certificado de Dominio. Articulo 2o Tengase presente esta innovacion para ser incorporada a la normativa que renovara el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires. No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 69 Articulo 3o.- Registrese, comuniquese a la Direccion General de Registro de Obras y Catastro, y publiquese en el Boletin Oficial de la Ciudad Autonoma de Buenos Aires. Buenos Aires. Cruz RESOLUCION N.deg 25/SSREGIC/18 Buenos Aires, 1 de febrero de 2018 VISTO: Los Decretos No 355 GCBA-2015, No 363-GCBA-2015, el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, la Disposicion No 469-DGROC-14, y CONSIDERANDO: Que mediante acto administrativo No 469-DGROC-2014, el Director General de la Direccion General de Registro de Obras Y Catastro dispuso como requisito excluyente que para aquellos tramites caratulados "" registro de condiciones c/Incendio"" debia presentarse el certificado de nomenclatura parcelaria; Que analizada que fuera la tramitacion de condiciones contra incendio se pudo verificar que la solicitud del certificado de nomenclatura parcelaria se encuentra ampliamente superada por la insercion de nuevos sistemas tecnologicos de uso interno que permiten la verificacion de las dimensiones parcelarias; Que a su vez estos nuevos sistemas tecnologicos de uso interno, garantizan la transparencia a los procesos administrativos, propiciando de esta manera el fortalecimiento institucional tendiente a la mejora constante del servicio hacia los administrados; Que para desarrollar nuevos procesos se torna imperioso instrumentar nuevas medidas y dejar sin efecto otras existentes con el objeto de facilitar las tramitaciones; Que en relacion a la",b86dde9f4e5a77b09ea02fa829081b2f,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,194860,194868,"de este Gobierno, siendo dicha estructura organica modificada parcialmente por el Decreto No 675/GCBA/16; Por ello, y en uso de las facultades que le son propias conforme a su designacion, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE Articulo 1o.-Establezcase que para aquellas tramitaciones con trata ""Aviso de Obra"", se eximira en la solicitud la necesidad de presentar Certificacion de Nomenclatura Parcelaria, solicitando unicamente al solo efecto de acreditar la titularidad del inmueble, el Certificado de Dominio. Articulo 2o Tengase presente esta innovacion para ser incorporada a la normativa que renovara el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires. No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 69 Articulo 3o.- Registrese, comuniquese a la Direccion General de Registro de Obras y Catastro, y publiquese en el Boletin Oficial de la Ciudad Autonoma de Buenos Aires. Buenos Aires. Cruz RESOLUCION N.deg 25/SSREGIC/18 Buenos Aires, 1 de febrero de 2018 VISTO: Los Decretos No 355 GCBA-2015, No 363-GCBA-2015, el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires, la Disposicion No 469-DGROC-14, y CONSIDERANDO: Que mediante acto administrativo No 469-DGROC-2014, el Director General de la Direccion General de Registro de Obras Y Catastro dispuso como requisito excluyente que para aquellos tramites caratulados "" registro de condiciones c/Incendio"" debia presentarse el certificado de nomenclatura parcelaria; Que analizada que fuera la tramitacion de condiciones contra incendio se pudo verificar que la solicitud del certificado de nomenclatura parcelaria se encuentra ampliamente superada por la insercion de nuevos sistemas tecnologicos de uso interno que permiten la verificacion de las dimensiones parcelarias; Que a su vez estos nuevos sistemas tecnologicos de uso interno, garantizan la transparencia a los procesos administrativos, propiciando de esta manera el fortalecimiento institucional tendiente a la mejora constante del servicio hacia los administrados; Que para desarrollar nuevos procesos se torna imperioso instrumentar nuevas medidas y dejar sin efecto otras existentes con el objeto de facilitar las tramitaciones; Que en relacion a la tramitacion y al solo efecto de acreditar la titularidad del inmueble es menester solicitar el certificado dominial; Que la Ley No 5.460 establecio la actual estructura ministerial y que el Decreto No 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de la Unidades de Organizacion integrantes de este Gobierno, siendo dicha estructura organica modificada",d2a00f2e93864067be81417555e4c129,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,196457,196465,"tramitacion de condiciones contra incendio se pudo verificar que la solicitud del certificado de nomenclatura parcelaria se encuentra ampliamente superada por la insercion de nuevos sistemas tecnologicos de uso interno que permiten la verificacion de las dimensiones parcelarias; Que a su vez estos nuevos sistemas tecnologicos de uso interno, garantizan la transparencia a los procesos administrativos, propiciando de esta manera el fortalecimiento institucional tendiente a la mejora constante del servicio hacia los administrados; Que para desarrollar nuevos procesos se torna imperioso instrumentar nuevas medidas y dejar sin efecto otras existentes con el objeto de facilitar las tramitaciones; Que en relacion a la tramitacion y al solo efecto de acreditar la titularidad del inmueble es menester solicitar el certificado dominial; Que la Ley No 5.460 establecio la actual estructura ministerial y que el Decreto No 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de la Unidades de Organizacion integrantes de este Gobierno, siendo dicha estructura organica modificada parcialmente por el Decreto No 675/GCBA/16; Que en virtud del paragrafo 4 del Anexo I del Decreto No 675/GCBA/16 es competencia de la Subsecretaria de Registros, Interpretacion y Catastro formular y elaborar normativa que contemple cambios y las mejoras a los parametros urbanisticos, administrar la base de datos y llevar el registro correspondiente, teniendo a su cargo las Direcciones Generales de Interpretacion Urbanistica y la de Registro de Obras y Catastro; Por ello, y en uso de las facultades que le son propias conforme a su designacion, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE: Articulo 1o.- Dejase sin efecto la Disposicion No 469-DGROC-2014.- No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 70 Articulo 2o.- Establezcase para aquellas tramitaciones cuya trata sea encuadrada como ""Tramitacion de condiciones contra incendio"", se eximira en la solicitud la necesidad de presentar Certificacion de Nomenclatura Parcelaria, solicitando unicamente al solo efecto de acreditar la titul aridad del inmueble, el Certificado de Dominio. Articulo 3o Tengase presente esta innovacion para ser incorporada a la normativa que renovara el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires. Articulo 4o.- Registrese, comuniquese a la Direccion General de Registro de Obras y Catastro, y publiquese en el Boletin Oficial de la Ciudad Autonoma de Buenos Aires. Buenos Aires. Cruz RESOLUCION N.deg 31/SECTRANS/18 Buenos Aires, 1 de febrero de",fb27f73afdb0251cab8f98bc71bdd040,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,196734,196742,"estos nuevos sistemas tecnologicos de uso interno, garantizan la transparencia a los procesos administrativos, propiciando de esta manera el fortalecimiento institucional tendiente a la mejora constante del servicio hacia los administrados; Que para desarrollar nuevos procesos se torna imperioso instrumentar nuevas medidas y dejar sin efecto otras existentes con el objeto de facilitar las tramitaciones; Que en relacion a la tramitacion y al solo efecto de acreditar la titularidad del inmueble es menester solicitar el certificado dominial; Que la Ley No 5.460 establecio la actual estructura ministerial y que el Decreto No 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de la Unidades de Organizacion integrantes de este Gobierno, siendo dicha estructura organica modificada parcialmente por el Decreto No 675/GCBA/16; Que en virtud del paragrafo 4 del Anexo I del Decreto No 675/GCBA/16 es competencia de la Subsecretaria de Registros, Interpretacion y Catastro formular y elaborar normativa que contemple cambios y las mejoras a los parametros urbanisticos, administrar la base de datos y llevar el registro correspondiente, teniendo a su cargo las Direcciones Generales de Interpretacion Urbanistica y la de Registro de Obras y Catastro; Por ello, y en uso de las facultades que le son propias conforme a su designacion, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE: Articulo 1o.- Dejase sin efecto la Disposicion No 469-DGROC-2014.- No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 70 Articulo 2o.- Establezcase para aquellas tramitaciones cuya trata sea encuadrada como ""Tramitacion de condiciones contra incendio"", se eximira en la solicitud la necesidad de presentar Certificacion de Nomenclatura Parcelaria, solicitando unicamente al solo efecto de acreditar la titul aridad del inmueble, el Certificado de Dominio. Articulo 3o Tengase presente esta innovacion para ser incorporada a la normativa que renovara el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires. Articulo 4o.- Registrese, comuniquese a la Direccion General de Registro de Obras y Catastro, y publiquese en el Boletin Oficial de la Ciudad Autonoma de Buenos Aires. Buenos Aires. Cruz RESOLUCION N.deg 31/SECTRANS/18 Buenos Aires, 1 de febrero de 2018 VISTO: Las Leyes Ndeg 2.095 (textos consolidados por Ley 5.666), los Decretos Ndeg 95/GCABA/2014, 114/GCABA/2016, 411/GCABA/2016 y 326//GCABA/2017, la Resolucion No 559/SECTRANS/2017 y 560/SECTRANS/2017 y el Expediente Ndeg 7533185-MGEYA-SECTRANS/17, y CONSIDERANDO: Que por las actuaciones consignadas en el Visto, tramita la",b16121a7742e388e1349a0d117341dbe,0,
20180206.pdf,C:\Users\juand\Documents\GitHub\relevamiento-boletin-oficial-caba-con-llm\data\raw\20180206.pdf,Catastro,0,196875,196883,"la mejora constante del servicio hacia los administrados; Que para desarrollar nuevos procesos se torna imperioso instrumentar nuevas medidas y dejar sin efecto otras existentes con el objeto de facilitar las tramitaciones; Que en relacion a la tramitacion y al solo efecto de acreditar la titularidad del inmueble es menester solicitar el certificado dominial; Que la Ley No 5.460 establecio la actual estructura ministerial y que el Decreto No 363/GCBA/15 aprobo la estructura organico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autonoma de Buenos Aires con las responsabilidades primarias y objetivos de la Unidades de Organizacion integrantes de este Gobierno, siendo dicha estructura organica modificada parcialmente por el Decreto No 675/GCBA/16; Que en virtud del paragrafo 4 del Anexo I del Decreto No 675/GCBA/16 es competencia de la Subsecretaria de Registros, Interpretacion y Catastro formular y elaborar normativa que contemple cambios y las mejoras a los parametros urbanisticos, administrar la base de datos y llevar el registro correspondiente, teniendo a su cargo las Direcciones Generales de Interpretacion Urbanistica y la de Registro de Obras y Catastro; Por ello, y en uso de las facultades que le son propias conforme a su designacion, EL SUBSECRETARIO DE REGISTROS, INTERPRETACION Y CATASTRO RESUELVE: Articulo 1o.- Dejase sin efecto la Disposicion No 469-DGROC-2014.- No 5310 - 06/02/2018 Boletin Oficial de la Ciudad de Buenos Aires Pagina 70 Articulo 2o.- Establezcase para aquellas tramitaciones cuya trata sea encuadrada como ""Tramitacion de condiciones contra incendio"", se eximira en la solicitud la necesidad de presentar Certificacion de Nomenclatura Parcelaria, solicitando unicamente al solo efecto de acreditar la titul aridad del inmueble, el Certificado de Dominio. Articulo 3o Tengase presente esta innovacion para ser incorporada a la normativa que renovara el Codigo de la Edificacion de la Ciudad Autonoma de Buenos Aires. Articulo 4o.- Registrese, comuniquese a la Direccion General de Registro de Obras y Catastro, y publiquese en el Boletin Oficial de la Ciudad Autonoma de Buenos Aires. Buenos Aires. Cruz RESOLUCION N.deg 31/SECTRANS/18 Buenos Aires, 1 de febrero de 2018 VISTO: Las Leyes Ndeg 2.095 (textos consolidados por Ley 5.666), los Decretos Ndeg 95/GCABA/2014, 114/GCABA/2016, 411/GCABA/2016 y 326//GCABA/2017, la Resolucion No 559/SECTRANS/2017 y 560/SECTRANS/2017 y el Expediente Ndeg 7533185-MGEYA-SECTRANS/17, y CONSIDERANDO: Que por las actuaciones consignadas en el Visto, tramita la adquisicion de vehiculos con destino a la Direccion General de Cuerpo de Agentes de Control de Transito y Seguridad Vial, dependiente de esta",faa0a21a22519aaa7f521fd1a8ae37dd,0,
